title,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,contains_hacks,contains_life,contains_ideas,all_words_uppercase,all_words_lowercase
INCREDIBLE HACKS & GADGETS FOR PET OWNERS,90,732,721844,41,7,1,6,0,1,5.857142857142857,0,0,0.9,True,False,False,True,False
PRICELESS PARENTING HACKS FOR EVERYDAY LIFE,90,657,651773,43,6,0,6,0,1,7.166666666666667,0,0,0.4,True,True,False,True,False
AMAZING LIFE HACKS TO ENJOY THIS SUMMER,90,778,1897665,39,7,0,7,0,2,5.571428571428571,0,0,0.5,True,True,False,True,False
YUMMY FROZEN JELLY! Fantastiс Summer Recipes,90,677,1788860,44,6,1,3,0,0,7.333333333333333,0,0,0.0,False,False,False,False,False
WOW! THE ART OF MAKING SOUNDS #shorts,90,59,3753090,37,7,2,6,0,2,5.285714285714286,0,0,0.125,False,False,False,False,False
Must-Have Bathroom Gadgets For Both Moms & Kids,90,804,389078,47,8,2,0,0,2,5.875,0,0,0.0,False,False,False,False,False
"Awesome Flying Phone || Appliances, Gadgets And Cool Inventions  For Your Phone #shorts",90,37,3255056,87,13,4,0,0,3,6.6923076923076925,0,0,0.675,False,False,False,False,False
If PROBLEMS Were PEOPLE,90,654,308665,23,4,0,2,0,2,5.75,0,0,0.0,False,False,False,False,False
COOL SUMMER HACKS AND DIY IDEAS,90,744,1647837,31,6,0,6,0,1,5.166666666666667,0,0,0.35,True,False,True,True,False
YUMMY SNACKS & FOOD HACKS ALL PARENTS SHOULD TRY THIS SUMMER,90,726,499343,60,11,1,10,0,3,5.454545454545454,0,0,0.0,True,False,False,True,False
GENIUS TOOTHPASTE HACKS || Random Hacks To Save Your Day,90,735,1518468,56,10,2,3,0,2,5.6,0,0,-0.5,True,False,False,False,False
CLOTHING HACKS FOR CRAFTY PARENTS YOU MUST TRY,90,611,2214546,46,8,0,8,0,2,5.75,0,0,0.4,True,False,False,True,False
GENIUS SUMMER HACKS || Best Ideas For Crafty Parents,90,4080,18973535,52,9,2,3,0,1,5.777777777777778,0,0,0.7,True,False,True,False,False
Life-Saving Gadgets For Smart & Trendy Parents,90,763,730448,46,7,2,0,0,1,6.571428571428571,0,0,0.4071428571428571,False,True,False,False,False
PRICELESS HACKS AND TRICKS FOR DOG OWNERS || Useful Pet Hacks,90,602,2208559,61,11,2,7,0,2,5.545454545454546,0,0,0.65,True,False,False,False,False
BE THE COOLEST PARENT EVER WITH THESE SMART HACKS & GADGETS,90,767,771870,59,11,1,10,0,4,5.363636363636363,0,0,0.2142857142857142,True,False,False,True,False
EDIBLE LIPSTICK?! 💄 CLEVER PARENTING HACKS WITH FOOD,90,719,1561702,52,8,2,7,0,1,6.5,0,0,0.1666666666666666,True,False,False,True,False
"MOUTH-WATERING DESSERTS YOU CAN EASILY MAKE || Pop It Cake, Jelly Cake And More",90,729,629277,79,14,4,6,0,5,5.642857142857143,0,0,0.5444444444444444,False,False,False,False,False
HOT SUMMER HACKS FOR AWESOME PARENTS,90,853,1292693,36,6,0,6,0,1,6.0,0,0,0.625,True,False,False,True,False
"WOW! GENIUS TIK TOK HACKS || 29 Challenges, Mystery Boxes And Wheels For 24 Hours",90,689,440877,81,15,4,5,0,2,5.4,1,0,0.125,True,False,False,False,False
Easy Crafts All Parents Should Try To Make,90,3960,2805726,42,8,0,0,0,3,5.25,0,0,0.4333333333333333,False,False,False,False,False
SMART PARENTING HACKS || Pregnancy hacks for new moms and dads,120,712,904184,62,11,2,3,6,2,5.636363636363637,0,0,0.1753246753246753,True,False,False,False,False
First Aid Hacks for Emergencies That You Need To Know,120,745,885358,53,10,0,0,1,4,5.3,0,0,0.25,True,False,False,False,False
Smart parenting hacks || EASY DIY SOAP IDEAS TO MAKE AT HOME,120,900,538096,60,12,2,8,2,2,5.0,0,0,0.3238095238095238,True,False,True,False,False
Brilliant Hacks For Smart Parents || Easy Toy DIY Ideas,120,672,2184952,55,10,2,1,0,1,5.5,0,0,0.5158730158730159,True,False,True,False,False
100+ SUMMER TIME HACKS,120,3660,992954,22,4,1,3,0,0,5.5,1,1,0.0,True,False,False,True,False
SMART LIFE HACKS FOR ANY OCCASION,120,571,2065298,33,6,0,6,0,2,5.5,0,0,0.2142857142857142,True,True,False,True,False
EXCELLENT HACKS EVERY PARENT SHOULD KNOW || Funny Games And DIYs,120,767,647419,64,11,2,6,0,2,5.818181818181818,0,0,0.625,True,False,False,False,False
SUMMER PARENTING HACKS || Easy Summer Snacks for Your Kids,120,600,12574620,58,10,2,3,1,2,5.8,0,0,0.4333333333333333,True,False,False,False,False
OMG! He Really Did It? || Crazy Real Life Trick Shot #Shorts,120,46,977705,60,12,5,1,0,2,5.0,0,0,-0.0666666666666666,False,True,False,False,False
WHAT TO DO ON A BORING DAY || Fun games and tricks you will want to try,120,690,975866,71,17,2,7,8,9,4.176470588235294,0,0,-0.35,False,False,False,False,False
IF ANNOYING THINGS WERE HUMANS || Useful Ideas and Hacks,120,818,611390,56,10,2,5,1,3,5.6,0,0,-0.25,True,False,True,False,False
DIY Unique Phone Cases || Antistress Cases You Can Easily Make,120,682,753913,62,11,2,1,0,2,5.636363636363637,0,0,0.4041666666666667,False,False,False,False,False
VIRAL TIKTOK TRICKS & AMAZING EXPERIMENTS,120,613,901089,41,6,1,5,0,0,6.833333333333333,0,0,0.6000000000000001,False,False,False,True,False
AMAZING LIFE HACKS FOR PARENTS || DIY Balloon Toys And Crafts,120,593,884038,61,11,2,6,0,2,5.545454545454546,0,0,0.6000000000000001,True,True,False,False,False
AWESOME BEACH AND CAMPING HACKS || HOW TO MAKE YOUR TRIP PERFECT,120,616,998510,64,12,2,11,0,4,5.333333333333333,0,0,1.0,True,False,False,True,False
Mesmerizing Painting Ideas || Create Art Pieces Using Unusual Things,120,855,754425,68,10,2,0,0,0,6.8,0,0,0.25,False,False,True,False,False
Smart Tricks For Creative Moms || Useful Gadgets And Parenting Hacks,120,772,1438314,68,11,2,0,0,2,6.181818181818182,0,0,0.338095238095238,True,False,False,False,False
Useful Gadgets All Parents Should Own || Best Parenting Hacks,120,794,2501711,61,10,2,0,0,3,6.1,0,0,0.6333333333333333,True,False,False,False,False
WOW! POP IT HACKS || Fantastic hacks that you haven’t seen before,120,697,1844445,65,12,3,4,6,4,5.416666666666667,0,0,0.2625,True,False,False,False,False
BEST TIPS TO IMPROVE YOUR PARENTING SKILLS,120,3780,2735919,42,7,0,7,0,2,6.0,0,0,1.0,False,False,False,True,False
Brilliant Beauty Hacks & Makeup Tricks You Need to Try,120,775,761309,54,10,1,0,1,2,5.4,0,0,0.9,True,False,False,False,False
Mom vs. Dad 👨‍👩‍👧Smart tips for crafty parents,120,718,3711279,46,8,1,0,5,1,5.75,0,0,0.4,False,False,False,False,False
KITCHEN GADGETS AND HACKS TO MAKE COOKING EASIER,120,768,619545,48,8,0,8,0,2,6.0,0,0,0.0,True,False,False,True,False
WOW! Easy hacks you didn't know about! VALUABLE CAR HACKS EVERY DRIVER NEEDS TO KNOW,120,796,363510,84,15,3,9,5,3,5.6,0,0,0.3333333333333333,True,False,False,False,False
"USEFUL HOME HACKS || How to Get Rid of Insects, Preserve Food Longer and More",120,606,4916585,77,15,3,3,3,5,5.133333333333334,0,0,0.4,True,False,False,False,False
27 Genius gadgets for the best parents ever,120,662,6759425,43,8,0,0,6,2,5.375,1,1,1.0,False,False,False,False,False
SURVIVAL GUIDE FOR SMART PARENT || Make Visiting A Doctor Comfortable for Kids,120,3720,5363554,78,13,2,6,1,3,6.0,0,0,0.3071428571428571,False,False,False,False,False
FANTASTIC GLUE GUN & 3D PEN HACKS,120,1980,2151276,33,7,1,6,0,0,4.714285714285714,1,0,0.4,True,False,False,True,False
24 HOURS IN JAIL || Prison hacks that are useful in everyday life,120,746,977014,65,13,2,3,7,4,5.0,1,1,-9.251858538542969e-18,True,True,False,False,False
DIY SOAP & HANDMADE CANDLES || CREATIVE IDEAS FOR HOME,120,656,1510619,54,10,3,8,0,1,5.4,0,0,0.5,False,False,True,True,False
EASY PHOTO HACKS & COOL VIDEO IDEAS || Viral TikTok Hacks,150,637,1844783,57,11,3,6,0,0,5.181818181818182,0,0,0.3916666666666666,True,False,True,False,False
AMAZING LIFE HACKS FOR YOUR HEALTH,150,709,507546,34,6,0,6,0,2,5.666666666666667,0,0,0.6000000000000001,True,True,False,True,False
HOW HARD IS TO BE A DAD 🤷‍♀️ 21 PARENTING HACKS From a Crafty Family,150,640,561917,68,15,0,9,1,7,4.533333333333333,1,0,0.0541666666666666,True,False,False,False,False
CHOCOLATE HACKS & YUMMY RECIPES || EASY SNACKS FOR KIDS,150,677,1295808,55,10,3,8,0,1,5.5,0,0,0.4333333333333333,True,False,False,True,False
100+ HACKS TO MAKE PARENTING FUN & EASY,150,3720,11450677,39,8,2,6,0,1,4.875,1,1,0.3666666666666667,True,False,False,True,False
"HOT! 🔥 MOBILE PHOTOGRAPHY IDEAS || Make your photos and videos go viral in Instagram, TikTok",150,588,745115,92,16,4,4,7,3,5.75,0,0,0.3125,False,False,True,False,False
WOW! 🤯 FANTASTIC EXPERIMENTS THAT WILL BLOW YOUR MIND,150,894,1150893,53,9,1,8,0,3,5.888888888888889,0,0,0.2625,False,False,False,True,False
SHOCKING COMMERCIAL TRICKS WITH FOOD || Amazing Cooking Hacks,150,763,1694435,61,9,2,5,0,1,6.777777777777778,0,0,-0.1333333333333333,True,False,False,False,False
🏖 PATIO DESIGN IDEAS FOR SUMMER || Home Decorating Tips,150,881,1912241,55,10,2,5,0,1,5.5,0,0,0.0,False,False,True,False,False
RICH Student vs BROKE Student || Rich Girl VS Poor Girl Funny Moments and Cool Hacks,150,616,957820,84,16,2,3,2,1,5.25,0,0,0.19,True,False,False,False,False
MEGA COMPILATION || SMART PARENTING LIFE HACKS,150,3660,2046970,46,7,2,6,0,0,6.571428571428571,0,0,0.2142857142857142,True,True,False,True,False
FAKE PIERCINGS & TATTOOS THAT LOOK REAL! EFFECTIVE BEAUTY HACKS,150,768,518977,63,10,2,9,0,1,6.3,0,0,0.1999999999999999,True,False,False,True,False
Incredible life hacks for parents || How To Make Kids Happier,150,619,1167076,61,11,2,0,4,3,5.545454545454546,0,0,0.9,True,True,False,False,False
IF OBJECTS WERE PEOPLE || Relatable Situations & Fun Life Hacks,150,740,6195648,63,11,3,4,0,2,5.727272727272728,0,0,0.3,True,True,False,False,False
IF OBJECTS WERE PEOPLE || Funny Situations And Relatable Moments,5,900,178849,64,10,2,4,0,3,6.4,0,0,0.25,False,False,False,False,False
Important FIRST AID HACKS for EMERGENCIES That You Need to Know,120,692,436348,63,11,0,4,2,4,5.727272727272728,0,0,0.325,True,False,False,False,False
WATERMELON PARTY HACKS 🍉 Amazing Party Tricks For Friends and Family,120,1020,766494,68,11,0,3,1,2,6.181818181818182,0,0,0.6000000000000001,True,False,False,False,False
Smart Gadgets For All Occasions || 26 amazing gadgets to make parenting easier,120,669,1952462,78,13,2,0,6,3,6.0,1,0,0.4071428571428572,False,False,False,False,False
BEST PARENTING LIFE HACKS || Smart Tips for Parents,120,3600,16531172,51,9,2,4,1,1,5.666666666666667,0,0,0.6071428571428571,True,True,False,False,False
HOW TO ESCAPE AWKWARD SITUATIONS | If food were people,120,678,637458,54,10,1,5,3,4,5.4,0,0,-0.6,False,False,False,False,False
Tik Tok POP IT FIDGET GAME! 😎 #SHORTS,120,35,5653299,37,8,2,5,0,1,4.625,0,0,-0.5,False,False,False,False,False
PARENTING LIFE AND HACKS || Awesome TIPS from moms and grandmas,120,1020,371416,63,11,2,5,4,3,5.727272727272728,0,0,1.0,True,True,False,False,False
FANTASTIC HOME DECOR IDEAS TO MAKE YOUR PLACE COZIER,120,655,556151,52,9,0,9,0,2,5.777777777777778,0,0,0.4,False,False,True,True,False
Is It Hard To Be a MOM? SMART LIFE HACKS FROM CRAFTY PARENTS,120,706,4020306,60,13,1,7,1,6,4.615384615384615,0,0,0.1075396825396825,True,True,False,False,False
Crazy toothpaste hair DYE! Will it work? || Two Girls Cut Their Clothes In Public,120,1320,540746,81,15,4,1,4,4,5.4,0,0,-0.375,False,False,False,False,False
GREAT TIPS TO AVOID AWKWARD SITUATIONS,120,632,302901,38,6,0,6,0,1,6.333333333333333,0,0,0.1,False,False,False,True,False
100+ PARENTING HACKS || HOW HARD IS TO BE A MOM,120,3600,8142295,47,11,3,9,0,5,4.2727272727272725,1,1,-0.2916666666666667,True,False,False,True,False
IF MAKEUP WERE PEOPLE! If Food Were People!,120,705,1560209,43,8,2,4,0,4,5.375,0,0,0.0,False,False,False,False,False
POP IT! SATISFYING SOAP DIY IDEAS || How to Make Soap at Home,120,712,416795,61,13,3,6,2,3,4.6923076923076925,0,0,0.5,False,False,True,False,False
More ways to use POP IT FIDGET #SHORTS,120,55,4268741,38,8,1,4,3,3,4.75,0,0,0.5,False,False,False,False,False
POP IT! COLORFUL DIYs and COOL HACKS FOR EVERYONE,120,635,1272963,49,9,1,7,1,2,5.444444444444445,0,0,0.3249999999999999,True,False,False,False,False
"Creative DIYs and Crafts To Try! || Glue gun, 3D pen, Soap and Epoxy Resin Ideas You Will Adore.",120,667,563922,96,19,6,1,4,5,5.052631578947368,1,0,0.625,False,False,True,False,False
AWESOME RECYCLING IDEAS FOR YOUR HOME DECOR,120,662,394669,43,7,0,7,0,2,6.142857142857143,0,0,1.0,False,False,True,True,False
13 Clever Ways to Keep Your Child Happy! Studying has never been so fun!,120,512,143593,72,14,2,0,6,5,5.142857142857143,1,1,0.513888888888889,False,False,False,False,False
POP IT! CAMPING HACKS & SURVIVAL TIPS YOU NEED TO KNOW,120,693,1306271,54,11,2,10,0,2,4.909090909090909,0,0,0.0,True,False,False,True,False
MEGA GLUE GUN COMPILATION FOR CRAFTY PEOPLE BY 5-MINUTE CRAFTS,120,3600,747566,62,10,1,10,0,2,6.2,1,0,0.4,False,False,False,True,False
AWESOME EVERYDAY HACKS EVERY PARENT SHOULD TRY,120,960,1987827,46,7,0,7,0,1,6.571428571428571,0,0,0.4,True,False,False,True,False
GIRLS and BOYS DO IT all the time || Cool Life Hacks and Pranks to Try with Friends,120,714,356680,83,18,2,4,7,8,4.611111111111111,0,0,0.35,True,True,False,False,False
POP IT! 23 Cool Parenting Life Hacks For New Moms And Dads,120,640,15945784,58,12,1,2,0,2,4.833333333333333,1,0,0.2431818181818181,True,True,False,False,False
Smart Hacks To Make Parenting Ten Times Easier,120,690,6674922,46,8,0,0,0,1,5.75,0,0,0.1071428571428571,True,False,False,False,False
HOT GLUE GUN and 3D PEN HACKS | 29 Cool Hacks And Crafts For You,120,759,682569,64,15,1,6,1,4,4.266666666666667,1,0,0.3,True,False,False,False,False
Budget Bathroom Renovation Ideas || Renovate your home easily and cheaply,120,771,476024,73,11,2,0,5,2,6.636363636363637,0,0,0.4166666666666667,False,False,True,False,False
33 GARDENING HACKS || How To Grow Any Plants At Home,120,547,348665,52,11,2,2,0,4,4.727272727272728,1,1,0.0,True,False,False,False,False
WEDDING HACKS || Couple Transformation and DIY Jewelry for The Most Special Day of Your Life,120,645,1411508,92,16,2,3,3,6,5.75,0,0,0.4285714285714286,True,True,False,False,False
25 COOL LIFE HACKS FOR EVERY OCCASION,120,640,1707027,37,7,0,6,0,1,5.285714285714286,1,1,0.35,True,True,False,True,False
MEGA COMPILATION FOR SMART PARENTS BY 5-MINUTE CRAFTS,150,3720,21377363,53,8,1,8,0,2,6.625,1,0,0.2142857142857142,False,False,False,True,False
GLUE GUN VS 3D PEN! This is a new level of crafting,150,604,2969346,51,12,1,5,6,4,4.25,1,0,0.1363636363636363,False,False,False,False,False
Don’t Throw Away Cardboard! Hamster Maze and Fantastic DIY Old Things Recycle Ideas,150,756,705345,83,13,1,1,1,1,6.384615384615385,0,0,0.25,False,False,True,False,False
YUMMY FOOD IDEAS || 30 Simply Eggs Recipes That Will Melt In Your Mouth,150,663,633910,71,14,2,3,0,4,5.071428571428571,1,0,0.0,False,False,True,False,False
Girls Problems With Short VS Long Hair || LONG NAILS STRUGGLES,150,554,1513080,62,11,2,4,0,1,5.636363636363637,0,0,-0.0333333333333333,False,False,False,False,False
"HOW TO HAVE FUN WITH FRIENDS || 21 Hacks to Get Snacks, Makeup and Pets into a Party",150,775,665999,84,18,3,6,4,8,4.666666666666667,1,0,0.3,True,False,False,False,False
"HOT GLUE GUN IDEAS || 20 Cool DIY Projects with 3D Pen, Epoxy Resin be 5-Minute Crafts",150,609,1854616,86,17,4,6,2,2,5.0588235294117645,1,0,0.3,False,False,True,False,False
Last Minute Easter Decorating Ideas || Lovely Crafts To Keep Your Child Happy,150,466,409340,77,13,2,0,0,2,5.923076923076923,0,0,0.4333333333333333,False,False,True,False,False
REAL LIVE || Shooting Stunning Science Experiments,150,14880,424342,50,7,2,2,0,0,7.142857142857143,0,0,0.3522727272727273,False,False,False,False,False
5 Miniature DIYs That Parents and Kids will Enjoy! Crafts for @Cave Club!,150,521,180579,73,13,3,0,3,4,5.615384615384615,1,1,0.625,False,False,False,False,False
25 Viral TIK TOK Hacks || HOW TO SNEAK FRIENDS into the movies,150,689,720650,62,13,2,6,3,4,4.769230769230769,1,1,0.0,True,False,False,False,False
SMART PARENTING LIFE AND HACKS || Clever Ideas And Funny Situations By 5-Minute Crafts,150,639,7511359,86,14,3,5,0,3,6.142857142857143,1,0,0.2103174603174603,True,True,True,False,False
Help us bring the trophy home!,150,153,447814,30,6,1,0,5,1,5.0,0,0,0.0,False,False,False,False,False
MYSTERY BOX CHALLENGE You Have To Try With Friends #shorts,150,55,9298082,58,10,1,3,0,4,5.8,0,0,0.0,False,False,False,False,False
29 SUMMER LIFE HACKS || TikTok Trends And Viral Hacks You Will Enjoy,150,616,1195444,68,13,2,3,0,3,5.230769230769231,1,1,0.4,True,True,False,False,False
Tik Tok STUNNING photo ideas #shorts,150,55,28673222,36,6,1,1,2,0,6.0,0,0,0.5,False,False,True,False,False
DIY Dolls House Miniature. Take a Photo in this Tiny Photo Studio!,150,554,282667,66,12,2,1,3,3,5.5,0,0,0.0,False,False,False,False,False
Top Funny Pet Hacks #shorts,150,56,6973099,27,5,1,0,0,0,5.4,0,0,0.375,True,False,False,False,False
FIRST AID HACKS || 23 Safety Tricks For Common Problems,150,603,2088949,55,10,2,3,0,1,5.5,1,0,-0.0249999999999999,True,False,False,False,False
Don’t Repeat Crazy Experiments at home #shorts,150,48,10348764,46,7,1,0,2,1,6.571428571428571,0,0,-0.6,False,False,False,False,False
SMART PARENTING LIFE AND HACKS || Clever Ideas And Funny Situations By 5-Minute Crafts,180,629,3019916,86,14,3,5,0,3,6.142857142857143,1,0,0.2103174603174603,True,True,True,False,False
How to Stay Healthy #shorts,180,51,2281650,27,5,1,0,1,2,5.4,0,0,0.5,False,False,False,False,False
WOW! Amazing 3D Printer #shorts,180,60,2461410,31,5,2,2,0,0,6.2,1,0,0.3625,False,False,False,False,False
Awesome Hacks with Balloons #shorts,180,56,17219265,35,5,1,0,1,1,7.0,0,0,1.0,True,False,False,False,False
22 CLEVER CAMPING IDEAS For Your Next Trip!,180,585,1610886,43,8,1,3,0,2,5.375,1,1,0.0833333333333333,False,False,True,False,False
22 CLEVER CAMPING IDEAS For Your Next Trip! (Trailer),180,61,280875,53,9,3,3,0,2,5.888888888888889,1,1,0.0833333333333333,False,False,True,False,False
Creative Cake Decorating Ideas #shorts,180,51,5734143,38,5,1,0,0,0,7.6,0,0,0.5,False,False,True,False,False
HOT GLUE GUN HACKS || Best Glue Gun & 3D Pen Ideas,180,603,2613579,50,12,3,5,0,0,4.166666666666667,1,0,0.625,True,False,True,False,False
Primitive Bushcraft Shelter || Easy Crafts for Beginners #Shorts,180,60,24618027,64,9,3,0,1,1,7.111111111111111,0,0,0.4333333333333333,False,False,False,False,False
AMAZING DIY IDEAS FROM EPOXY RESIN || 22 easy epoxy resin crafts and jewelry,180,611,2090669,76,14,2,6,6,2,5.428571428571429,1,0,0.5166666666666667,False,False,True,False,False
16 PARENTING HACKS YOU NEED TO KNOW|| Cool Ideas To Make Parenting Easier,180,497,1395360,73,13,2,6,0,3,5.615384615384615,1,1,0.35,True,False,True,False,False
WINTER CAMPING IDEAS || 14 Life-Saving Camping Hacks You Will Definitely Like,180,491,1540587,77,12,3,3,0,2,6.416666666666667,1,0,0.0,True,True,True,False,False
ONE MINUTE DRAWING LESSON #shorts,180,48,18241697,33,5,1,4,0,0,6.6,0,0,0.0,False,False,False,False,False
18 SMART LIFE HACKS FOR EVERY OCCASION || Creative 3D Pen Ideas,180,516,2529544,63,12,2,7,0,1,5.25,1,1,0.3571428571428571,True,True,True,False,False
WE TRIED crazy PHONE HACKS to see if they actually work,180,488,2526191,55,11,0,4,7,4,5.0,0,0,-0.3,True,False,False,False,False
BOYS vs GIRLS || Cool TikTok hacks #shorts,180,59,2451951,42,8,3,2,2,0,5.25,0,0,0.35,True,False,False,False,False
How To Hide Candy From a Child! 17 Brilliant Ways To SNEAK SNACKS & Food,180,530,1499415,72,15,2,2,1,5,4.8,1,0,0.9,False,False,False,False,False
Looks Awesome! Easy PHOTO HACKS Anyone Can Do #shorts,180,60,76836215,53,9,2,2,0,2,5.888888888888889,0,0,0.7166666666666667,True,False,False,False,False
20 GENIUS ORGANIZING HACKS | Cool Ideas And DIY Crafts To Transform Your Home,180,499,4765896,77,14,1,4,0,3,5.5,1,1,0.35,True,False,True,False,False
3D PEN HACKS || Unbelievable things you can do with a 3D pen and hot glue,210,501,2676349,73,16,2,4,10,6,4.5625,1,1,0.0,True,False,False,False,False
Ouch! First Aid Hacks for Emergencies #shorts,210,51,68219761,45,7,2,0,1,1,6.428571428571429,0,0,0.25,True,False,False,False,False
21 AMAZING PLANTS IDEAS || DIY Gardening Tricks You Should Know,210,617,6691262,63,11,2,4,0,2,5.727272727272728,1,1,0.6000000000000001,False,False,True,False,False
Painting Techniques for Beginners and PRO #shorts,210,60,13747532,49,7,1,1,2,2,7.0,0,0,0.0,False,False,False,False,False
15 AWKWARD MOMENTS || BEAUTY AND MAKEUP HACKS FOR A GORGEOUS LOOK,210,510,2167116,65,12,2,10,0,3,5.416666666666667,1,1,0.0499999999999999,True,False,False,True,False
LIFE HACKS FOR PARENTS || Travel and Camping Gadgets for Smart Moms and Dads #shorts,210,53,46415249,84,15,3,4,3,4,5.6,0,0,0.2142857142857142,True,True,False,False,False
"YUM! 22 EASY FAST FOOD HACKS || Cooking Ideas, Tricks To Avoid Fails In Kitchen",210,491,4736319,79,15,4,5,0,2,5.266666666666667,1,0,0.0444444444444444,True,False,True,False,False
How to cook EGGS like a chef #shorts,210,52,18118068,36,8,1,1,5,3,4.5,0,0,0.0,False,False,False,False,False
16 Cool Decor Ideas and DIY Furniture || GENIUS SOLUTIONS FOR YOUR HOME,210,491,1775052,71,13,2,6,1,3,5.461538461538462,1,1,0.35,False,False,True,False,False
"SNEAK SNACKS Anywhere You Go! | Awesome Ways to SNEAK FOOD Into Hospital, School, Club",210,511,3525336,86,15,4,4,1,3,5.733333333333333,0,0,1.0,False,False,False,False,False
